policy,approach_distance_m,distance_m,trial,segment,recovery_reset,keyframe,phase_success,duration_s,root_position_m,root_xy_m,root_orientation_rad,joint_mae_rad,joint_rmse_rad,joint_max_rad,object_position_m,object_orientation_rad,mean_body_position_m
model_101000.onnx,0.5,0.2,11,manipulation,False,stand_after_pick_box,True,2.350469999999678,0.15241070091724396,0.15117450058460236,0.054404884576797485,0.08730996400117874,0.11041264235973358,0.3192010819911957,0.030088072522444123,0.7438617843035372,0.1679065227508545
model_101000.onnx,0.5,0.2,11,manipulation,False,stand_before_place_box,True,3.70073999999871,0.11947449296712875,0.11844611912965775,0.0570722259581089,0.08699307590723038,0.11305490136146545,0.3375851511955261,0.05715886793865834,0.6393396984445284,0.12686264514923096
model_101000.onnx,0.5,0.2,11,manipulation,False,crouch_to_place_box,True,1.8336999999993608,0.13797274231910706,0.13705551624298096,0.06955835968255997,0.09308665245771408,0.12350570410490036,0.3658064007759094,0.2542558516835264,0.21355591496940302,0.13665971159934998
model_101000.onnx,0.5,0.2,11,manipulation,False,stand_after_place_box,True,1.5836500000000182,0.025962434709072113,0.020559821277856827,0.05463937669992447,0.054765306413173676,0.07661303132772446,0.24743090569972992,0.25399341205009135,0.21355591496940302,0.03770268335938454
model_101000.onnx,0.7,0.4,12,approach,False,approach_box,True,5.134360000000413,0.03567763417959213,0.02947394736111164,0.059386830776929855,0.0564444437623024,0.07804334163665771,0.19820475578308105,,,0.056861184537410736
model_101000.onnx,0.7,0.4,12,manipulation,False,stand_before_pick_box,True,1.1669000000000551,0.01614196039736271,0.011407986283302307,0.035721711814403534,0.07489760965108871,0.09066516906023026,0.2192479372024536,0.031173810362815857,0.0,0.030995463952422142
model_101000.onnx,0.7,0.4,12,manipulation,False,crouch_to_pick_box,True,1.9170499999993318,0.1359218955039978,0.1356852501630783,0.04350954294204712,0.08169624209403992,0.10868175327777863,0.2830873429775238,0.03324441611766815,0.0,0.13809600472450256
model_101000.onnx,0.7,0.4,12,manipulation,False,stand_after_pick_box,True,2.450489999999146,0.09760745614767075,0.09608333557844162,0.044426120817661285,0.08782963454723358,0.11117576062679291,0.35773319005966187,0.00852993372064649,0.7661056162139072,0.10679573565721512
model_101000.onnx,0.7,0.4,12,manipulation,False,stand_before_place_box,True,4.1174899999994015,0.05053933709859848,0.0483245812356472,0.04088113084435463,0.08260228484869003,0.10318529605865479,0.31299468874931335,0.08533183095977566,0.6672113286930698,0.058004673570394516
model_101000.onnx,0.7,0.4,12,manipulation,False,crouch_to_place_box,True,1.7336800000012431,0.0739043727517128,0.0732341855764389,0.060405999422073364,0.08948670327663422,0.12504339218139648,0.3962883949279785,0.2741375114504469,0.09469215521122283,0.07140520960092545
model_101000.onnx,0.7,0.4,12,manipulation,False,stand_after_place_box,True,1.5669800000011236,0.02504846453666687,0.019595151767134666,0.0516267828643322,0.05658423900604248,0.07753458619117737,0.24210408329963684,0.2738941226711082,0.09469215521122283,0.03832133486866951
model_101000.onnx,0.8999999999999999,0.6,13,approach,False,approach_box,True,2.7672199999999774,0.16547583043575287,0.16456857323646545,0.05260337516665459,0.058827955275774,0.07478867471218109,0.2409917116165161,,,0.18300798535346985
model_101000.onnx,0.8999999999999999,0.6,13,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.0683249831199646,0.06690502911806107,0.042624276131391525,0.05942043289542198,0.08081119507551193,0.2445480227470398,0.031173810362815857,2.9802322387695312e-08,0.06678414344787598
model_101000.onnx,0.8999999999999999,0.6,13,manipulation,False,crouch_to_pick_box,True,1.8337000000003378,0.14011995494365692,0.14005707204341888,0.04890384152531624,0.08185285329818726,0.11361844837665558,0.33852240443229675,0.03324777149612415,7.332923650597587e-05,0.1420564204454422
model_101000.onnx,0.8999999999999999,0.6,13,manipulation,False,stand_after_pick_box,True,2.3838099999993823,0.12535448372364044,0.12387219071388245,0.059836458414793015,0.09357431530952454,0.11657050997018814,0.33889394998550415,0.025422578513147102,0.768694201709626,0.13488462567329407
model_101000.onnx,0.8999999999999999,0.6,13,manipulation,False,stand_before_place_box,True,4.234179999998524,0.0516677163541317,0.04973205551505089,0.01610255055129528,0.07349669188261032,0.09624350070953369,0.2849802076816559,0.06979192293820138,0.6820782990901262,0.06125859171152115
model_101000.onnx,0.8999999999999999,0.6,13,manipulation,False,crouch_to_place_box,True,1.75034999999939,0.07670269906520844,0.07601360231637955,0.05792367085814476,0.08870190382003784,0.1210440918803215,0.3753168284893036,0.2573328478937556,0.09415424205912312,0.0727543905377388
model_101000.onnx,0.8999999999999999,0.6,13,manipulation,False,stand_after_place_box,True,1.5836500000011018,0.024365609511733055,0.018584461882710457,0.05299002677202225,0.0560627318918705,0.07747748494148254,0.2416917085647583,0.25707354950411154,0.09415424205912312,0.036962930113077164
model_101000.onnx,1.1,0.8,14,approach,False,approach_box,True,3.2339800000000634,0.15212780237197876,0.1514783650636673,0.07365379482507706,0.05566034093499184,0.07259692996740341,0.23611478507518768,,,0.16364261507987976
model_101000.onnx,1.1,0.8,14,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.05211630463600159,0.050599101930856705,0.05405459925532341,0.0641496330499649,0.0846271961927414,0.24649816751480103,0.031173810362815857,0.0,0.05552815645933151
model_101000.onnx,1.1,0.8,14,manipulation,False,crouch_to_pick_box,True,1.8503700000002965,0.1388760209083557,0.13804477453231812,0.10442841053009033,0.11492437869310379,0.1441706269979477,0.36295151710510254,0.1614111968115194,0.8624300299155853,0.1317840814590454
model_101000.onnx,1.1,0.8,14,manipulation,False,stand_after_pick_box,True,3.250649999998867,0.08940520137548447,0.0884099155664444,0.07097970694303513,0.07219456136226654,0.08997467160224915,0.2181846797466278,0.2348975450716194,1.404750211539195,0.0966922864317894
model_101000.onnx,1.1,0.8,14,manipulation,False,stand_before_place_box,True,4.917649999998554,0.05080348625779152,0.049226269125938416,0.06319024413824081,0.07719860970973969,0.09503136575222015,0.24150945246219635,0.2688698583319862,1.5485640085688364,0.05266859754920006
model_101000.onnx,1.1,0.8,14,manipulation,False,crouch_to_place_box,True,1.6336600000011714,0.044279105961322784,0.04418785870075226,0.09269658476114273,0.084088534116745,0.11263921111822128,0.34050822257995605,0.11704309995744248,1.5725327831392657,0.048558857291936874
model_101000.onnx,1.1,0.8,14,manipulation,False,stand_after_place_box,True,1.6336600000011714,0.03795233741402626,0.03484473377466202,0.027835961431264877,0.058429427444934845,0.07770435512065887,0.23414398729801178,0.11647189573961611,1.5725327831392657,0.04534819722175598
model_101000.onnx,1.2999999999999998,1.0,15,approach,False,approach_box,True,3.0172700000000234,0.046069007366895676,0.042969122529029846,0.05517667904496193,0.055550988763570786,0.07858474552631378,0.18167153000831604,,,0.052538324147462845
model_101000.onnx,1.2999999999999998,1.0,15,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.03613485023379326,0.03264759108424187,0.021823471412062645,0.05778753012418747,0.07526153326034546,0.21564354002475739,0.031173810362815857,0.0,0.04068930819630623
model_101000.onnx,1.2999999999999998,1.0,15,manipulation,False,crouch_to_pick_box,True,1.6670000000003071,0.08802898228168488,0.08781525492668152,0.04267371445894241,0.08230102807283401,0.11693065613508224,0.3444536626338959,0.0332447402292215,5.1220239774654295e-05,0.09258859604597092
model_101000.onnx,1.2999999999999998,1.0,15,manipulation,False,stand_after_pick_box,True,2.4338199999993204,0.061101265251636505,0.05866703391075134,0.04087580740451813,0.08929603546857834,0.1115976870059967,0.3417084217071533,0.034839497671807794,0.7547567356668918,0.07576271146535873
model_101000.onnx,1.2999999999999998,1.0,15,manipulation,False,stand_before_place_box,True,3.967459999998617,0.04255446419119835,0.04016822576522827,0.03829191252589226,0.07943989336490631,0.10079731792211533,0.3182166814804077,0.0817419758134286,0.6926186317637771,0.053449731320142746
model_101000.onnx,1.2999999999999998,1.0,15,manipulation,False,crouch_to_place_box,True,1.7336799999993957,0.06798814237117767,0.06756623834371567,0.05532446503639221,0.08728550374507904,0.12350589781999588,0.3853057026863098,0.22795099458921958,0.06300173123049793,0.0670151337981224
model_101000.onnx,1.2999999999999998,1.0,15,manipulation,False,stand_after_place_box,True,1.583650000000942,0.023363960906863213,0.017485709860920906,0.04852280020713806,0.056418661028146744,0.07732342183589935,0.24297648668289185,0.22765823328785312,0.06300173123049793,0.03638404980301857
model_101000.onnx,1.5,1.2,16,approach,False,approach_box,True,3.183970000000054,0.06775882095098495,0.06591668725013733,0.04891272261738777,0.05576297268271446,0.07160913199186325,0.15126949548721313,,,0.07454151660203934
model_101000.onnx,1.5,1.2,16,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.031268954277038574,0.02730628289282322,0.0443282350897789,0.057477500289678574,0.07754955440759659,0.22517859935760498,0.031173810362815857,0.0,0.0317080095410347
model_101000.onnx,1.5,1.2,16,manipulation,False,crouch_to_pick_box,True,1.6836700000003102,0.09573803097009659,0.09547048062086105,0.04297054186463356,0.08076535910367966,0.11525242775678635,0.3415355384349823,0.03324490562735181,2.14382711429277e-05,0.10068438202142715
model_101000.onnx,1.5,1.2,16,manipulation,False,stand_after_pick_box,True,2.4338199999992227,0.07100921124219894,0.06881452351808548,0.04421188682317734,0.0898514837026596,0.11180675029754639,0.339763343334198,0.02781203172703444,0.7660714414864019,0.08479263633489609
model_101000.onnx,1.5,1.2,16,manipulation,False,stand_before_place_box,True,5.317729999998146,0.06827466189861298,0.06630577892065048,0.06962628662586212,0.092958003282547,0.1192823275923729,0.32355886697769165,0.08361114989868546,0.6698447725956433,0.07527567446231842
