policy,approach_distance_m,distance_m,trial,segment,recovery_reset,keyframe,phase_success,duration_s,root_position_m,root_xy_m,root_orientation_rad,joint_mae_rad,joint_rmse_rad,joint_max_rad,object_position_m,object_orientation_rad,mean_body_position_m
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_before_place_box,True,6.7013399999997265,0.0975690558552742,0.0966208279132843,0.04136924157298027,0.0926203653216362,0.11255116015672684,0.27854570746421814,0.1843855210222556,0.6114406032172548,0.08739130198955536
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,crouch_to_place_box,True,1.7003400000012192,0.08072738349437714,0.08071345090866089,0.07239687118822141,0.090458445250988,0.12504097819328308,0.4150310754776001,0.263205269639966,0.05129487737671134,0.08459359407424927
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_after_place_box,True,1.6169900000011594,0.02027536928653717,0.01310486439615488,0.04655510358095765,0.05803275108337402,0.07860612869262695,0.23319263756275177,0.262892697044016,0.05129487737671134,0.03367721289396286
model_101000.onnx,1.9,1.6,8,approach,False,approach_box,True,4.134160000000229,0.09596803784370422,0.09461808204650879,0.07732376545321619,0.06137123703956604,0.07435287535190582,0.1515865921974182,,,0.1004074215888977
model_101000.onnx,1.9,1.6,8,manipulation,False,stand_before_pick_box,True,1.183570000000218,0.04367104917764664,0.04112771898508072,0.060976046619520635,0.062027983367443085,0.08127239346504211,0.22236408293247223,0.038673803210258484,0.0,0.03982209041714668
model_101000.onnx,1.9,1.6,8,manipulation,False,crouch_to_pick_box,True,1.7170099999997657,0.12102337181568146,0.1205705776810646,0.043751163697076025,0.0832548588514328,0.11318162828683853,0.3211601972579956,0.04074440896511078,0.0,0.12403178960084915
model_101000.onnx,1.9,1.6,8,manipulation,False,stand_after_pick_box,True,2.367139999999175,0.0846644937992096,0.08294125646352768,0.03696472592384141,0.09149283915758133,0.11392724514007568,0.3388407826423645,0.037122623428738045,0.7106089558054859,0.09991525858640671
model_101000.onnx,1.9,1.6,8,manipulation,False,stand_before_place_box,True,4.917649999998625,0.06715209037065506,0.06489062309265137,0.07778563792824464,0.08594834059476852,0.11078113317489624,0.340861439704895,0.09976475746112058,0.6382129952434764,0.07479239255189896
model_101000.onnx,1.9,1.6,8,manipulation,False,crouch_to_place_box,True,1.767020000001267,0.09369393438100815,0.0929686650633812,0.05542352286139932,0.0913991704583168,0.12352423369884491,0.3689938485622406,0.23385995499424744,0.08775171166126958,0.09033309668302536
model_101000.onnx,1.9,1.6,8,manipulation,False,stand_after_place_box,True,1.6836700000012073,0.026022344827651978,0.02058912254869938,0.052999785735620294,0.05517894774675369,0.07746477425098419,0.24348637461662292,0.2335081042335384,0.08775171166126958,0.03715423494577408
